date,Building0,Building1,Building3,Building4,Building5,Building6,Solar0,Solar1,Solar2,Solar3,Solar4,Solar5,temperature,dewpoint_temperature,wind_speed,mean_sea_level_pressure,relative_humidity_01,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover,month,day,hour,COVID,Break,Semester,Exams,Monash_occupancy
2020-11-15 13:30:00,,,,,,,,,,,,,28.314999999999998,8.695,10.085,100068.195,0.295,0.0,345.71000000000004,0.5900000000000001,11,15,13,1,0.0,0.0,0.0,0.3
2020-11-15 13:45:00,,,,,,,,,,,,,28.447499999999998,8.7225,10.1575,100080.6475,0.2925,0.0,343.565,0.635,11,15,13,1,0.0,0.0,0.0,0.3
2020-11-15 14:00:00,,,,,,,,,,,,,28.58,8.75,10.23,100093.1,0.29,0.0,341.42,0.68,11,15,14,1,0.0,0.0,0.0,0.3
2020-11-15 14:15:00,,,,,,,,,,,,,28.5625,8.71,10.162500000000001,100039.5175,0.29,0.0,343.1775,0.5975,11,15,14,1,0.0,0.0,0.0,0.3
2020-11-15 14:30:00,,,,,,,,,,,,,28.545,8.67,10.095,99985.935,0.29,0.0,344.935,0.515,11,15,14,1,0.0,0.0,0.0,0.3
2020-11-15 14:45:00,,,,,,,,,,,,,28.5275,8.629999999999999,10.0275,99932.35250000001,0.29,0.0,346.6925,0.4325,11,15,14,1,0.0,0.0,0.0,0.3
2020-11-15 15:00:00,,,,,,,,,,,,,28.51,8.59,9.96,99878.77,0.29,0.0,348.45,0.35,11,15,15,1,0.0,0.0,0.0,0.3
2020-11-15 15:15:00,,,,,,,,,,,,,28.3475,8.6,9.870000000000001,99853.10500000001,0.2925,0.0,348.9,0.2825,11,15,15,1,0.0,0.0,0.0,0.3
2020-11-15 15:30:00,,,,,,,,,,,,,28.185000000000002,8.61,9.780000000000001,99827.44,0.295,0.0,349.35,0.215,11,15,15,1,0.0,0.0,0.0,0.3
2020-11-15 15:45:00,,,,,,,,,,,,,28.0225,8.620000000000001,9.69,99801.775,0.2975,0.0,349.8,0.14750000000000002,11,15,15,1,0.0,0.0,0.0,0.3
2020-11-15 16:00:00,,,,,,,,,,,,,27.86,8.63,9.6,99776.11,0.3,0.0,350.25,0.08,11,15,16,1,0.0,0.0,0.0,0.3
2020-11-15 16:15:00,,,,,,,,,,,,,27.68,8.5,9.51,99816.5675,0.3,0.0,349.6425,0.06,11,15,16,1,0.0,0.0,0.0,0.3
2020-11-15 16:30:00,,,,,,,,,,,,,27.5,8.370000000000001,9.42,99857.025,0.3,0.0,349.03499999999997,0.04,11,15,16,1,0.0,0.0,0.0,0.3
2020-11-15 16:45:00,,,,,,,,,,,,,27.32,8.24,9.33,99897.4825,0.3,0.0,348.4275,0.020000000000000004,11,15,16,1,0.0,0.0,0.0,0.3
2020-11-15 17:00:00,,,,,,,,,,,,,27.14,8.11,9.24,99937.94,0.3,0.0,347.82,0.0,11,15,17,1,0.0,0.0,0.0,0.3
2020-11-15 17:15:00,,,,,,,,,,,,,26.2425,8.235,8.9575,99995.985,0.32,0.0,348.4525,0.0025,11,15,17,1,0.0,0.0,0.0,0.3
2020-11-15 17:30:00,,,,,,,,,,,,,25.345,8.36,8.675,100054.03,0.33999999999999997,0.0,349.08500000000004,0.005,11,15,17,1,0.0,0.0,0.0,0.3
2020-11-15 17:45:00,,,,,,,,,,,,,24.4475,8.485,8.3925,100112.075,0.36,0.0,349.71750000000003,0.0075,11,15,17,1,0.0,0.0,0.0,0.3
2020-11-15 18:00:00,,,,,,,,,,,,,23.55,8.61,8.11,100170.12,0.38,0.0,350.35,0.01,11,15,18,1,0.0,0.0,0.0,0.3
2020-11-15 18:15:00,,,,,,,,,,,,,22.73,8.995,7.7875,100233.355,0.41500000000000004,0.0,346.505,0.0125,11,15,18,1,0.0,0.0,0.0,0.3
2020-11-15 18:30:00,,,,,,,,,,,,,21.91,9.379999999999999,7.465,100296.59,0.45,0.0,342.66,0.015,11,15,18,1,0.0,0.0,0.0,0.3
2020-11-15 18:45:00,,,,,,,,,,,,,21.09,9.765,7.1425,100359.825,0.485,0.0,338.81500000000005,0.0175,11,15,18,1,0.0,0.0,0.0,0.3
2020-11-15 19:00:00,,,,,,,,,,,,,20.27,10.15,6.82,100423.06,0.52,0.0,334.97,0.02,11,15,19,1,0.0,0.0,0.0,0.3
2020-11-15 19:15:00,,,,,,,,,,,,,20.1525,10.2075,6.5975,100460.8075,0.5275000000000001,13.54,333.3225,0.015,11,15,19,1,0.0,0.0,0.0,0.3
2020-11-15 19:30:00,,,,,,,,,,,,,20.035,10.265,6.375,100498.555,0.535,27.08,331.675,0.01,11,15,19,1,0.0,0.0,0.0,0.3
2020-11-15 19:45:00,,,,,,,,,,,,,19.9175,10.322500000000002,6.1525,100536.3025,0.5425,40.62,330.02750000000003,0.005000000000000001,11,15,19,1,0.0,0.0,0.0,0.3
2020-11-15 20:00:00,,,,,,,,,,,,,19.8,10.38,5.93,100574.05,0.55,54.16,328.38,0.0,11,15,20,1,0.0,0.0,0.0,0.3
2020-11-15 20:15:00,,,,,,,,,,,,,19.8575,10.280000000000001,6.1499999999999995,100620.19750000001,0.5425,99.515,326.7325,0.0,11,15,20,1,0.0,0.0,0.0,0.3
2020-11-15 20:30:00,,,,,,,,,,,,,19.915,10.18,6.369999999999999,100666.345,0.535,144.87,325.08500000000004,0.0,11,15,20,1,0.0,0.0,0.0,0.3
2020-11-15 20:45:00,,,,,,,,,,,,,19.9725,10.08,6.59,100712.4925,0.5275000000000001,190.225,323.4375,0.0,11,15,20,1,0.0,0.0,0.0,0.3
2020-11-15 21:00:00,,,,,,,,,,,,,20.03,9.98,6.81,100758.64,0.52,235.58,321.79,0.0,11,15,21,1,0.0,0.0,0.0,0.3
2020-11-15 21:15:00,,,,,,,,,,,,,20.11,9.7825,7.1,100779.5425,0.5125,292.05,319.53000000000003,0.0,11,15,21,1,0.0,0.0,0.0,0.3
2020-11-15 21:30:00,,,,,,,,,,,,,20.19,9.585,7.39,100800.445,0.505,348.52,317.27,0.0,11,15,21,1,0.0,0.0,0.0,0.3
2020-11-15 21:45:00,,,,,,,,,,,,,20.270000000000003,9.3875,7.68,100821.3475,0.4975,404.99,315.01,0.0,11,15,21,1,0.0,0.0,0.0,0.3
2020-11-15 22:00:00,,,,,,,,,,,,,20.35,9.19,7.97,100842.25,0.49,461.46,312.75,0.0,11,15,22,1,0.0,0.0,0.0,0.3
2020-11-15 22:15:00,,,,,,,,,,,,,20.42,9.015,7.8225,100873.83,0.4825,513.025,310.795,0.005,11,15,22,1,0.0,0.0,0.0,0.3
2020-11-15 22:30:00,,,,,,,,,,,,,20.490000000000002,8.84,7.675,100905.41,0.475,564.59,308.84000000000003,0.01,11,15,22,1,0.0,0.0,0.0,0.3
2020-11-15 22:45:00,,,,,,,,,,,,,20.56,8.665,7.5275,100936.99,0.4675,616.155,306.885,0.015,11,15,22,1,0.0,0.0,0.0,0.3
2020-11-15 23:00:00,,,,,,,,,,,,,20.63,8.49,7.38,100968.57,0.46,667.72,304.93,0.02,11,15,23,1,0.0,0.0,0.0,0.3
2020-11-15 23:15:00,,,,,,,,,,,,,20.7425,8.44,7.28,100994.05500000001,0.455,712.6225000000001,304.43,0.035,11,15,23,1,0.0,0.0,0.0,0.3
2020-11-15 23:30:00,,,,,,,,,,,,,20.854999999999997,8.39,7.18,101019.54000000001,0.45,757.5250000000001,303.93,0.05,11,15,23,1,0.0,0.0,0.0,0.3
2020-11-15 23:45:00,,,,,,,,,,,,,20.967499999999998,8.34,7.08,101045.025,0.445,802.4275,303.43,0.065,11,15,23,1,0.0,0.0,0.0,0.3
2020-11-16 00:00:00,,,,,,,,,,,,,21.08,8.29,6.98,101070.51,0.44,847.33,302.93,0.08,11,16,00,1,0.0,0.0,1.0,0.3
2020-11-16 00:15:00,,,,,,,,,,,,,21.22,8.225,6.92,101090.32999999999,0.435,876.1850000000001,305.1625,0.0675,11,16,00,1,0.0,0.0,1.0,0.3
2020-11-16 00:30:00,,,,,,,,,,,,,21.36,8.16,6.86,101110.15,0.43,905.04,307.395,0.055,11,16,00,1,0.0,0.0,1.0,0.3
2020-11-16 00:45:00,,,,,,,,,,,,,21.5,8.094999999999999,6.800000000000001,101129.97,0.425,933.895,309.6275,0.042499999999999996,11,16,00,1,0.0,0.0,1.0,0.3
2020-11-16 01:00:00,,,,,,,,,,,,,21.64,8.03,6.74,101149.79,0.42,962.75,311.86,0.03,11,16,01,1,0.0,0.0,1.0,0.3
2020-11-16 01:15:00,,,,,,,,,,,,,21.740000000000002,7.944999999999999,6.7875,101162.565,0.415,972.985,312.495,0.0325,11,16,01,1,0.0,0.0,1.0,0.3
2020-11-16 01:30:00,,,,,,,,,,,,,21.84,7.859999999999999,6.835,101175.34,0.41000000000000003,983.22,313.13,0.035,11,16,01,1,0.0,0.0,1.0,0.3
2020-11-16 01:45:00,,,,,,,,,,,,,21.939999999999998,7.775,6.8825,101188.11499999999,0.405,993.455,313.765,0.0375,11,16,01,1,0.0,0.0,1.0,0.3
2020-11-16 02:00:00,,,,,,,,,,,,,22.04,7.69,6.93,101200.89,0.4,1003.69,314.4,0.04,11,16,02,1,0.0,0.0,1.0,0.3
2020-11-16 02:15:00,,,,,,,,,,,,,22.06,7.7225,6.9875,101214.11,0.4,1009.52,314.15749999999997,0.0425,11,16,02,1,0.0,0.0,1.0,0.3
2020-11-16 02:30:00,,,,,,,,,,,,,22.08,7.755000000000001,7.045,101227.33,0.4,1015.35,313.91499999999996,0.045,11,16,02,1,0.0,0.0,1.0,0.3
2020-11-16 02:45:00,,,,,,,,,,,,,22.1,7.7875000000000005,7.1025,101240.55,0.4,1021.1800000000001,313.6725,0.0475,11,16,02,1,0.0,0.0,1.0,0.3
2020-11-16 03:00:00,,,,,,,,,,,,,22.12,7.82,7.16,101253.77,0.4,1027.01,313.43,0.05,11,16,03,1,0.0,0.0,1.0,0.3
2020-11-16 03:15:00,,,,,,,,,,,,,22.1275,7.835,7.1675,101261.13500000001,0.4,1002.9825,314.22,0.0675,11,16,03,1,0.0,0.0,1.0,0.3
2020-11-16 03:30:00,,,,,,,,,,,,,22.134999999999998,7.85,7.175000000000001,101268.5,0.4,978.9549999999999,315.01,0.08499999999999999,11,16,03,1,0.0,0.0,1.0,0.3
2020-11-16 03:45:00,,,,,,,,,,,,,22.1425,7.865,7.1825,101275.86499999999,0.4,954.9275,315.79999999999995,0.1025,11,16,03,1,0.0,0.0,1.0,0.3
2020-11-16 04:00:00,,,,,,,,,,,,,22.15,7.88,7.19,101283.23,0.4,930.9,316.59,0.12,11,16,04,1,0.0,0.0,1.0,0.3
2020-11-16 04:15:00,,,,,,,,,,,,,21.939999999999998,7.8675,7.2225,101292.01,0.405,888.7325,321.5125,0.1175,11,16,04,1,0.0,0.0,1.0,0.3
2020-11-16 04:30:00,,,,,,,,,,,,,21.729999999999997,7.855,7.255000000000001,101300.79000000001,0.41000000000000003,846.565,326.43499999999995,0.11499999999999999,11,16,04,1,0.0,0.0,1.0,0.3
2020-11-16 04:45:00,,,,,,,,,,,,,21.52,7.8425,7.2875000000000005,101309.57,0.415,804.3975,331.35749999999996,0.1125,11,16,04,1,0.0,0.0,1.0,0.3
2020-11-16 05:00:00,,,,,,,,,,,,,21.31,7.83,7.32,101318.35,0.42,762.23,336.28,0.11,11,16,05,1,0.0,0.0,1.0,0.3
2020-11-16 05:15:00,,,,,,,,,,,,,21.095,7.9425,7.2575,101331.92000000001,0.4275,710.0525,334.91749999999996,0.125,11,16,05,1,0.0,0.0,1.0,0.3
2020-11-16 05:30:00,,,,,,,,,,,,,20.88,8.055,7.195,101345.49,0.435,657.875,333.55499999999995,0.14,11,16,05,1,0.0,0.0,1.0,0.3
2020-11-16 05:45:00,,,,,,,,,,,,,20.665,8.1675,7.1325,101359.06,0.4425,605.6975,332.1925,0.15500000000000003,11,16,05,1,0.0,0.0,1.0,0.3
2020-11-16 06:00:00,,,,,,,,,,,,,20.45,8.28,7.07,101372.63,0.45,553.52,330.83,0.17,11,16,06,1,0.0,0.0,1.0,0.3
2020-11-16 06:15:00,,,,,,,,,,,,,20.1225,8.337499999999999,6.9625,101397.48000000001,0.4625,518.3725,328.945,0.1575,11,16,06,1,0.0,0.0,1.0,0.3
2020-11-16 06:30:00,,,,,,,,,,,,,19.795,8.395,6.855,101422.33,0.475,483.225,327.06,0.14500000000000002,11,16,06,1,0.0,0.0,1.0,0.3
2020-11-16 06:45:00,,,,,,,,,,,,,19.4675,8.4525,6.7475,101447.18,0.4875,448.0775,325.175,0.1325,11,16,06,1,0.0,0.0,1.0,0.3
2020-11-16 07:00:00,,,,,,,,,,,,,19.14,8.51,6.64,101472.03,0.5,412.93,323.29,0.12,11,16,07,1,0.0,0.0,1.0,0.3
2020-11-16 07:15:00,,,,,,,,,,,,,18.78,8.2625,6.654999999999999,101505.48,0.5025,365.705,323.8175,0.1475,11,16,07,1,0.0,0.0,1.0,0.3
2020-11-16 07:30:00,,,,,,,,,,,,,18.42,8.015,6.67,101538.93,0.505,318.48,324.345,0.175,11,16,07,1,0.0,0.0,1.0,0.3
2020-11-16 07:45:00,,,,,,,,,,,,,18.06,7.7675,6.6850000000000005,101572.38,0.5075000000000001,271.255,324.8725,0.2025,11,16,07,1,0.0,0.0,1.0,0.3
2020-11-16 08:00:00,,,,,,,,,,,,,17.7,7.52,6.7,101605.83,0.51,224.03,325.4,0.23,11,16,08,1,0.0,0.0,1.0,0.3
2020-11-16 08:15:00,,,,,,,,,,,,,17.335,7.375,6.6075,101642.6725,0.5175000000000001,187.32999999999998,325.45,0.225,11,16,08,1,0.0,0.0,1.0,0.3
2020-11-16 08:30:00,,,,,,,,,,,,,16.97,7.23,6.515000000000001,101679.515,0.525,150.63,325.5,0.22,11,16,08,1,0.0,0.0,1.0,0.3
2020-11-16 08:45:00,,,,,,,,,,,,,16.604999999999997,7.085,6.4225,101716.3575,0.5325,113.92999999999999,325.55,0.215,11,16,08,1,0.0,0.0,1.0,0.3
2020-11-16 09:00:00,,,,,,,,,,,,,16.24,6.94,6.33,101753.2,0.54,77.23,325.6,0.21,11,16,09,1,0.0,0.0,1.0,0.3
2020-11-16 09:15:00,,,,,,,,,,,,,15.84,6.817500000000001,6.3875,101784.31,0.55,57.9975,322.07000000000005,0.215,11,16,09,1,0.0,0.0,1.0,0.3
2020-11-16 09:30:00,,,,,,,,,,,,,15.44,6.695,6.445,101815.42,0.56,38.765,318.54,0.22,11,16,09,1,0.0,0.0,1.0,0.3
2020-11-16 09:45:00,,,,,,,,,,,,,15.04,6.5725,6.5024999999999995,101846.53,0.57,19.5325,315.01,0.225,11,16,09,1,0.0,0.0,1.0,0.3
2020-11-16 10:00:00,,,,,,,,,,,,,14.64,6.45,6.56,101877.64,0.58,0.3,311.48,0.23,11,16,10,1,0.0,0.0,1.0,0.3
2020-11-16 10:15:00,,,,,,,,,,,,,14.440000000000001,6.455,6.38,101899.0125,0.5874999999999999,0.22499999999999998,314.645,0.28,11,16,10,1,0.0,0.0,1.0,0.3
2020-11-16 10:30:00,,,,,,,,,,,,,14.24,6.46,6.199999999999999,101920.38500000001,0.595,0.15,317.81,0.33,11,16,10,1,0.0,0.0,1.0,0.3
2020-11-16 10:45:00,,,,,,,,,,,,,14.04,6.465,6.02,101941.7575,0.6025,0.07500000000000001,320.975,0.38,11,16,10,1,0.0,0.0,1.0,0.3
2020-11-16 11:00:00,,,,,,,,,,,,,13.84,6.47,5.84,101963.13,0.61,0.0,324.14,0.43,11,16,11,1,0.0,0.0,1.0,0.3
2020-11-16 11:15:00,,,,,,,,,,,,,13.69,6.4475,5.5649999999999995,101967.04000000001,0.615,0.0,325.9925,0.4175,11,16,11,1,0.0,0.0,1.0,0.3
2020-11-16 11:30:00,,,,,,,,,,,,,13.54,6.425,5.29,101970.95000000001,0.62,0.0,327.845,0.405,11,16,11,1,0.0,0.0,1.0,0.3
2020-11-16 11:45:00,,,,,,,,,,,,,13.39,6.4025,5.015000000000001,101974.86,0.625,0.0,329.6975,0.3925,11,16,11,1,0.0,0.0,1.0,0.3
2020-11-16 12:00:00,,,,,,,,,,,,,13.24,6.38,4.74,101978.77,0.63,0.0,331.55,0.38,11,16,12,1,0.0,0.0,1.0,0.3
2020-11-16 12:15:00,,,,,,,,,,,,,13.15,6.47,4.6450000000000005,101984.365,0.6375,0.0,327.06,0.37,11,16,12,1,0.0,0.0,1.0,0.3
2020-11-16 12:30:00,,,,,,,,,,,,,13.06,6.5600000000000005,4.550000000000001,101989.95999999999,0.645,0.0,322.57,0.36,11,16,12,1,0.0,0.0,1.0,0.3
2020-11-16 12:45:00,,,,,,,,,,,,,12.97,6.65,4.455,101995.555,0.6525000000000001,0.0,318.08,0.35000000000000003,11,16,12,1,0.0,0.0,1.0,0.3
2020-11-16 13:00:00,,,,,,,,,,,,,12.88,6.74,4.36,102001.15,0.66,0.0,313.59,0.34,11,16,13,1,0.0,0.0,1.0,0.3
2020-11-16 13:15:00,,,,,,,,,,,,,12.765,6.7675,4.3925,102003.3075,0.6675,0.0,311.04499999999996,0.32,11,16,13,1,0.0,0.0,1.0,0.3
2020-11-16 13:30:00,,,,,,,,,,,,,12.65,6.795,4.425000000000001,102005.465,0.675,0.0,308.5,0.30000000000000004,11,16,13,1,0.0,0.0,1.0,0.3
2020-11-16 13:45:00,,,,,,,,,,,,,12.535,6.8225,4.4575000000000005,102007.6225,0.6825,0.0,305.95500000000004,0.28,11,16,13,1,0.0,0.0,1.0,0.3
2020-11-16 14:00:00,,,,,,,,,,,,,12.42,6.85,4.49,102009.78,0.69,0.0,303.41,0.26,11,16,14,1,0.0,0.0,1.0,0.3
2020-11-16 14:15:00,,,,,,,,,,,,,12.31,6.8774999999999995,4.475,101993.6525,0.695,0.0,301.38750000000005,0.275,11,16,14,1,0.0,0.0,1.0,0.3
2020-11-16 14:30:00,,,,,,,,,,,,,12.2,6.904999999999999,4.46,101977.525,0.7,0.0,299.365,0.29000000000000004,11,16,14,1,0.0,0.0,1.0,0.3
2020-11-16 14:45:00,,,,,,,,,,,,,12.09,6.9325,4.445,101961.3975,0.705,0.0,297.3425,0.305,11,16,14,1,0.0,0.0,1.0,0.3
2020-11-16 15:00:00,,,,,,,,,,,,,11.98,6.96,4.43,101945.27,0.71,0.0,295.32,0.32,11,16,15,1,0.0,0.0,1.0,0.3
2020-11-16 15:15:00,,,,,,,,,,,,,11.8825,7.0225,4.4475,101937.2725,0.7175,0.0,292.93,0.3225,11,16,15,1,0.0,0.0,1.0,0.3
2020-11-16 15:30:00,,,,,,,,,,,,,11.785,7.085,4.465,101929.275,0.725,0.0,290.53999999999996,0.325,11,16,15,1,0.0,0.0,1.0,0.3
2020-11-16 15:45:00,,,,,,,,,,,,,11.6875,7.1475,4.4825,101921.2775,0.7324999999999999,0.0,288.15,0.3275,11,16,15,1,0.0,0.0,1.0,0.3
2020-11-16 16:00:00,,,,,,,,,,,,,11.59,7.21,4.5,101913.28,0.74,0.0,285.76,0.33,11,16,16,1,0.0,0.0,1.0,0.3
2020-11-16 16:15:00,,,,,,,,,,,,,11.515,7.2825,4.575,101925.04000000001,0.75,0.0,287.86,0.35,11,16,16,1,0.0,0.0,1.0,0.3
2020-11-16 16:30:00,,,,,,,,,,,,,11.44,7.355,4.65,101936.8,0.76,0.0,289.96000000000004,0.37,11,16,16,1,0.0,0.0,1.0,0.3
2020-11-16 16:45:00,,,,,,,,,,,,,11.364999999999998,7.4275,4.725,101948.56,0.77,0.0,292.06,0.39,11,16,16,1,0.0,0.0,1.0,0.3
2020-11-16 17:00:00,,,,,,,,,,,,,11.29,7.5,4.8,101960.32,0.78,0.0,294.16,0.41,11,16,17,1,0.0,0.0,1.0,0.3
2020-11-16 17:15:00,,,,,,,,,,,,,11.225,7.585,4.8,101969.7725,0.7875000000000001,0.0,294.19,0.4375,11,16,17,1,0.0,0.0,1.0,0.3
2020-11-16 17:30:00,,,,,,,,,,,,,11.16,7.67,4.8,101979.225,0.795,0.0,294.22,0.46499999999999997,11,16,17,1,0.0,0.0,1.0,0.3
2020-11-16 17:45:00,,,,,,,,,,,,,11.094999999999999,7.755,4.8,101988.6775,0.8025,0.0,294.25,0.4925,11,16,17,1,0.0,0.0,1.0,0.3
2020-11-16 18:00:00,,,,,,,,,,,,,11.03,7.84,4.8,101998.13,0.81,0.0,294.28,0.52,11,16,18,1,0.0,0.0,1.0,0.3
2020-11-16 18:15:00,,,,,,,,,,,,,10.9475,7.87,4.7625,102014.71,0.8150000000000001,0.0,301.365,0.5125,11,16,18,1,0.0,0.0,1.0,0.3
2020-11-16 18:30:00,,,,,,,,,,,,,10.864999999999998,7.9,4.725,102031.29000000001,0.8200000000000001,0.0,308.45,0.505,11,16,18,1,0.0,0.0,1.0,0.3
2020-11-16 18:45:00,,,,,,,,,,,,,10.782499999999999,7.93,4.6875,102047.87,0.825,0.0,315.53499999999997,0.4975,11,16,18,1,0.0,0.0,1.0,0.3
2020-11-16 19:00:00,,,,,,,,,,,,,10.7,7.96,4.65,102064.45,0.83,0.0,322.62,0.49,11,16,19,1,0.0,0.0,1.0,0.3
2020-11-16 19:15:00,,,,,,,,,,,,,10.9725,8.17,4.525,102081.12,0.8274999999999999,11.7525,323.13,0.48,11,16,19,1,0.0,0.0,1.0,0.3
2020-11-16 19:30:00,,,,,,,,,,,,,11.245,8.38,4.4,102097.79000000001,0.825,23.505,323.64,0.47,11,16,19,1,0.0,0.0,1.0,0.3
2020-11-16 19:45:00,,,,,,,,,,,,,11.517499999999998,8.59,4.275,102114.46,0.8225,35.2575,324.15000000000003,0.46,11,16,19,1,0.0,0.0,1.0,0.3
2020-11-16 20:00:00,,,,,,,,,,,,,11.79,8.8,4.15,102131.13,0.82,47.01,324.66,0.45,11,16,20,1,0.0,0.0,1.0,0.3
2020-11-16 20:15:00,,,,,,,,,,,,,12.165,8.8675,4.285,102144.6425,0.8049999999999999,85.705,322.7925,0.46,11,16,20,1,0.0,0.0,1.0,0.3
2020-11-16 20:30:00,,,,,,,,,,,,,12.54,8.935,4.42,102158.155,0.79,124.4,320.925,0.47,11,16,20,1,0.0,0.0,1.0,0.3
2020-11-16 20:45:00,,,,,,,,,,,,,12.915,9.002500000000001,4.555000000000001,102171.6675,0.775,163.095,319.0575,0.48,11,16,20,1,0.0,0.0,1.0,0.3
2020-11-16 21:00:00,,,,,,,,,,,,,13.29,9.07,4.69,102185.18,0.76,201.79,317.19,0.49,11,16,21,1,0.0,0.0,1.0,0.3
2020-11-16 21:15:00,,,,,,,,,,,,,13.709999999999999,9.0425,4.6075,102196.545,0.7375,248.86499999999998,314.7525,0.475,11,16,21,1,0.0,0.0,1.0,0.3
2020-11-16 21:30:00,,,,,,,,,,,,,14.129999999999999,9.015,4.525,102207.91,0.7150000000000001,295.94,312.315,0.45999999999999996,11,16,21,1,0.0,0.0,1.0,0.3
2020-11-16 21:45:00,,,,,,,,,,,,,14.55,8.9875,4.442500000000001,102219.275,0.6925,343.015,309.8775,0.445,11,16,21,1,0.0,0.0,1.0,0.3
2020-11-16 22:00:00,,,,,,,,,,,,,14.97,8.96,4.36,102230.64,0.67,390.09,307.44,0.43,11,16,22,1,0.0,0.0,1.0,0.3
2020-11-16 22:15:00,,,,,,,,,,,,,15.1675,8.922500000000001,4.407500000000001,102232.025,0.66,427.28749999999997,310.1725,0.46749999999999997,11,16,22,1,0.0,0.0,1.0,0.3
2020-11-16 22:30:00,,,,,,,,,,,,,15.365,8.885000000000002,4.455,102233.41,0.65,464.485,312.905,0.505,11,16,22,1,0.0,0.0,1.0,0.3
2020-11-16 22:45:00,,,,,,,,,,,,,15.5625,8.8475,4.5024999999999995,102234.795,0.64,501.6825,315.6375,0.5425,11,16,22,1,0.0,0.0,1.0,0.3
2020-11-16 23:00:00,,,,,,,,,,,,,15.76,8.81,4.55,102236.18,0.63,538.88,318.37,0.58,11,16,23,1,0.0,0.0,1.0,0.3
2020-11-16 23:15:00,,,,,,,,,,,,,15.965,8.815000000000001,4.57,102242.70999999999,0.6225,565.37,322.0325,0.6174999999999999,11,16,23,1,0.0,0.0,1.0,0.3
2020-11-16 23:30:00,,,,,,,,,,,,,16.169999999999998,8.82,4.59,102249.23999999999,0.615,591.86,325.695,0.655,11,16,23,1,0.0,0.0,1.0,0.3
2020-11-16 23:45:00,,,,,,,,,,,,,16.375,8.825,4.609999999999999,102255.77,0.6074999999999999,618.35,329.35749999999996,0.6925,11,16,23,1,0.0,0.0,1.0,0.3
2020-11-17 00:00:00,,,,,,,,,,,,,16.58,8.83,4.63,102262.3,0.6,644.84,333.02,0.73,11,17,00,1,0.0,0.0,1.0,0.3
2020-11-17 00:15:00,,,,,,,,,,,,,16.857499999999998,8.7725,4.6175,102263.3175,0.5875,668.1075000000001,335.4375,0.76,11,17,00,1,0.0,0.0,1.0,0.3
2020-11-17 00:30:00,,,,,,,,,,,,,17.134999999999998,8.715,4.605,102264.33499999999,0.575,691.375,337.855,0.79,11,17,00,1,0.0,0.0,1.0,0.3
2020-11-17 00:45:00,,,,,,,,,,,,,17.4125,8.657499999999999,4.5925,102265.3525,0.5625,714.6424999999999,340.2725,0.82,11,17,00,1,0.0,0.0,1.0,0.3
2020-11-17 01:00:00,,,,,,,,,,,,,17.69,8.6,4.58,102266.37,0.55,737.91,342.69,0.85,11,17,01,1,0.0,0.0,1.0,0.3
2020-11-17 01:15:00,,,,,,,,,,,,,17.815,8.559999999999999,4.4825,102261.91249999999,0.545,713.845,345.39,0.8625,11,17,01,1,0.0,0.0,1.0,0.3
2020-11-17 01:30:00,,,,,,,,,,,,,17.94,8.52,4.385,102257.45499999999,0.54,689.78,348.09000000000003,0.875,11,17,01,1,0.0,0.0,1.0,0.3
2020-11-17 01:45:00,,,,,,,,,,,,,18.065,8.48,4.2875000000000005,102252.9975,0.535,665.7149999999999,350.79,0.8875,11,17,01,1,0.0,0.0,1.0,0.3
2020-11-17 02:00:00,,,,,,,,,,,,,18.19,8.44,4.19,102248.54,0.53,641.65,353.49,0.9,11,17,02,1,0.0,0.0,1.0,0.3
2020-11-17 02:15:00,,,,,,,,,,,,,18.275000000000002,8.397499999999999,4.1025,102245.125,0.525,663.0575,350.7325,0.9125,11,17,02,1,0.0,0.0,1.0,0.3
2020-11-17 02:30:00,,,,,,,,,,,,,18.36,8.355,4.015000000000001,102241.70999999999,0.52,684.4649999999999,347.975,0.925,11,17,02,1,0.0,0.0,1.0,0.3
2020-11-17 02:45:00,,,,,,,,,,,,,18.445,8.3125,3.9275,102238.295,0.515,705.8725,345.2175,0.9375,11,17,02,1,0.0,0.0,1.0,0.3
2020-11-17 03:00:00,,,,,,,,,,,,,18.53,8.27,3.84,102234.88,0.51,727.28,342.46,0.95,11,17,03,1,0.0,0.0,1.0,0.3
2020-11-17 03:15:00,,,,,,,,,,,,,18.6125,8.285,3.7624999999999997,102228.06,0.5075000000000001,713.735,347.3325,0.9375,11,17,03,1,0.0,0.0,1.0,0.3
2020-11-17 03:30:00,,,,,,,,,,,,,18.695,8.3,3.6849999999999996,102221.24,0.505,700.19,352.205,0.925,11,17,03,1,0.0,0.0,1.0,0.3
2020-11-17 03:45:00,,,,,,,,,,,,,18.7775,8.315,3.6075,102214.42000000001,0.5025,686.645,357.0775,0.9125,11,17,03,1,0.0,0.0,1.0,0.3
2020-11-17 04:00:00,,,,,,,,,,,,,18.86,8.33,3.53,102207.6,0.5,673.1,361.95,0.9,11,17,04,1,0.0,0.0,1.0,0.3
2020-11-17 04:15:00,,,,,,,,,,,,,18.8525,8.365,3.505,102197.07,0.5025,648.99,359.4325,0.87,11,17,04,1,0.0,0.0,1.0,0.3
